Date_Incident,Incident_Description,Latitude,Longitude,Season
05/30/2017 01:30:00 AM,Driving Under The Influence,35.064052000000004,-85.22758400000002,Spring
05/30/2017 10:19:00 PM,Driving Under The Influence,35.04116,-85.152738,Spring
06/01/2017 07:43:00 PM,Driving Under The Influence,35.138107,-85.248468,Summer
06/02/2017 01:13:00 AM,Driving Under The Influence,35.143611,-85.234831,Summer
06/02/2017 06:50:00 PM,Driving Under The Influence,34.9986635,-85.13361400000002,Summer
06/02/2017 10:54:00 PM,Driving Under The Influence,35.045087,-85.308531,Summer
06/03/2017 12:00:00 AM,Driving Under The Influence,35.011627000000004,-85.226978,Summer
06/03/2017 03:46:00 AM,Driving Under The Influence,35.015079,-85.293474,Summer
06/04/2017 10:30:00 PM,Driving Under The Influence,35.011205000000004,-85.22369900000002,Summer
06/07/2017 09:35:00 PM,Driving Under The Influence,35.0487429,-85.30758599999999,Summer
06/08/2017 01:10:00 AM,Driving Under The Influence,35.059552000000004,-85.130178,Summer
06/08/2017 10:00:00 AM,Driving Under The Influence,35.096239000000004,-85.17389399999999,Summer
06/08/2017 11:36:00 PM,Driving Under The Influence,35.121128000000006,-85.23786700000001,Summer
06/09/2017 09:40:00 PM,Driving Under The Influence,35.039896,-85.149984,Summer
06/10/2017 03:47:00 AM,Driving Under The Influence,35.029433000000004,-85.18813399999999,Summer
06/11/2017 11:45:00 PM,Driving Under The Influence,35.011711,-85.184478,Summer
06/12/2017 02:13:00 AM,Driving Under The Influence,35.046429,-85.308914,Summer
06/12/2017 11:30:00 AM,Driving Under The Influence,35.047470000000004,-85.27539499999999,Summer
06/12/2017 11:17:00 PM,Driving Under The Influence,35.123186000000004,-85.12512000000002,Summer
06/13/2017 05:00:00 AM,Driving Under The Influence,35.04445,-85.31118000000001,Summer
06/14/2017 08:25:00 PM,Driving Under The Influence,35.06783299999999,-85.236813,Summer
06/15/2017 04:20:00 PM,Driving Under The Influence,35.036825,-85.308092,Summer
06/16/2017 08:40:00 PM,Driving Under The Influence,35.017993,-85.18937,Summer
06/16/2017 11:15:00 PM,Driving Under The Influence,35.04459799999999,-85.26298899999998,Summer
06/17/2017 03:37:00 AM,Driving Under The Influence,35.094705999999995,-85.20160299999998,Summer
06/17/2017 04:32:00 AM,Driving Under The Influence,35.061825,-85.12951899999999,Summer
06/17/2017 03:10:00 PM,Driving Under The Influence,35.08495,-85.061115,Summer
06/17/2017 05:20:00 PM,Driving Under The Influence,35.068642,-85.289423,Summer
06/17/2017 07:22:00 PM,Driving Under The Influence,35.147837,-85.208043,Summer
06/17/2017 10:39:00 PM,Driving Under The Influence,35.044063,-85.276979,Summer
06/19/2017 02:05:00 AM,Driving Under The Influence,35.083863,-85.208042,Summer
06/20/2017 12:05:00 PM,Driving Under The Influence,35.017996000000004,-85.17380200000002,Summer
06/22/2017 11:07:00 PM,Driving Under The Influence,35.137564000000005,-85.18888199999999,Summer
06/24/2017 12:00:00 AM,Driving Under The Influence,35.149904,-85.247382,Summer
06/24/2017 12:40:00 AM,Driving Under The Influence,35.012311600000004,-85.228351,Summer
06/25/2017 01:10:00 AM,Driving Under The Influence,35.014799000000004,-85.27444799999999,Summer
06/25/2017 03:01:00 AM,Driving Under The Influence,35.036515,-85.307284,Summer
06/25/2017 07:00:00 PM,Driving Under The Influence,35.05022039999999,-85.30673399999998,Summer
06/26/2017 03:05:00 AM,Driving Under The Influence,35.052128,-85.30816899999999,Summer
06/27/2017 12:15:00 AM,Driving Under The Influence,35.042933000000005,-85.31727000000002,Summer
06/30/2017 01:55:00 AM,Driving Under The Influence,35.035111,-85.16375500000001,Summer
06/30/2017 03:26:00 AM,Driving Under The Influence,35.039085,-85.15773399999999,Summer
06/30/2017 10:30:00 AM,Driving Under The Influence,35.026356,-85.248212,Summer
07/01/2017 12:11:00 AM,Driving Under The Influence,35.034532,-85.312172,Summer
07/01/2017 04:45:00 PM,Driving Under The Influence,35.140795000000004,-85.261875,Summer
07/02/2017 01:25:00 AM,Driving Under The Influence,35.009215999999995,-85.22053299999999,Summer
07/02/2017 07:28:00 AM,Driving Under The Influence,35.038113,-85.23078199999998,Summer
07/02/2017 06:20:00 PM,Driving Under The Influence,35.012592,-85.27137900000001,Summer
07/02/2017 07:00:00 PM,Driving Under The Influence,35.032069,-85.18421500000001,Summer
07/03/2017 11:20:00 PM,Driving Under The Influence,35.085371,-85.19731700000001,Summer
07/04/2017 02:46:00 AM,Driving Under The Influence,35.033332,-85.13309000000002,Summer
07/04/2017 07:59:00 PM,Driving Under The Influence,35.070371,-85.192183,Summer
07/04/2017 11:30:00 PM,Driving Under The Influence,35.046023999999996,-85.26918,Summer
07/05/2017 03:00:00 AM,Driving Under The Influence,35.039836,-85.26644499999999,Summer
07/05/2017 08:47:00 PM,Driving Under The Influence,35.109413,-85.2507,Summer
07/06/2017 11:20:00 PM,Driving Under The Influence,35.129426,-85.245636,Summer
07/07/2017 06:10:00 PM,Driving Under The Influence,35.122747000000004,-85.246264,Summer
07/07/2017 11:17:00 PM,Driving Under The Influence,35.018370000000004,-85.20602799999998,Summer
07/09/2017 02:53:00 AM,Driving Under The Influence,35.018947999999995,-85.203602,Summer
07/09/2017 03:23:00 AM,Driving Under The Influence,35.037688,-85.30899099999998,Summer
07/10/2017 11:49:00 PM,Driving Under The Influence,35.033699,-85.18300699999998,Summer
07/13/2017 01:19:00 PM,Driving Under The Influence,35.015775000000005,-85.226635,Summer
07/14/2017 10:44:00 PM,Driving Under The Influence,35.022276,-85.249578,Summer
07/15/2017 03:39:00 AM,Driving Under The Influence,35.036334000000004,-85.240261,Summer
07/15/2017 09:40:00 PM,Driving Under The Influence,35.054959000000004,-85.268097,Summer
07/18/2017 11:54:00 PM,Driving Under The Influence,35.124143,-85.240163,Summer
07/19/2017 09:00:00 PM,Driving Under The Influence,35.04638,-85.269951,Summer
07/20/2017 01:08:00 AM,Driving Under The Influence,35.0722304,-85.112367,Summer
07/20/2017 11:50:00 PM,Driving Under The Influence,35.051109999999994,-85.309752,Summer
07/21/2017 12:07:00 AM,Driving Under The Influence,35.051426,-85.30861,Summer
07/21/2017 10:57:00 PM,Driving Under The Influence,35.038512000000004,-85.31073500000002,Summer
07/22/2017 04:05:00 AM,Driving Under The Influence,35.022231999999995,-85.15799399999999,Summer
07/22/2017 05:51:00 AM,Driving Under The Influence,35.038515999999994,-85.31021700000001,Summer
07/22/2017 04:00:00 PM,Driving Under The Influence,35.024204999999995,-85.28844000000001,Summer
07/23/2017 03:58:00 AM,Driving Under The Influence,35.060416000000004,-85.134349,Summer
07/24/2017 12:07:00 AM,Driving Under The Influence,35.015375,-85.38470799999999,Summer
07/24/2017 09:20:00 PM,Driving Under The Influence,35.081477,-85.238178,Summer
07/25/2017 12:36:00 AM,Driving Under The Influence,35.052058,-85.31163600000002,Summer
07/27/2017 07:46:00 PM,Driving Under The Influence,35.045736,-85.166133,Summer
07/28/2017 01:53:00 AM,Driving Under The Influence,35.044531,-85.279896,Summer
07/28/2017 03:33:00 AM,Driving Under The Influence,35.006325,-85.29333799999998,Summer
07/29/2017 12:05:00 AM,Driving Under The Influence,35.032527,-85.18125500000001,Summer
07/29/2017 01:24:00 PM,Driving Under The Influence,34.9969,-85.310384,Summer
07/29/2017 11:20:00 PM,Driving Under The Influence,35.026357,-85.23495,Summer
07/29/2017 11:55:00 PM,Driving Under The Influence,35.047058,-85.171185,Summer
07/31/2017 04:00:00 AM,Driving Under The Influence,35.022988000000005,-85.24691200000002,Summer
08/01/2017 07:25:00 PM,Driving Under The Influence,35.044007,-85.318314,Summer
08/02/2017 08:54:00 PM,Driving Under The Influence,35.045419,-85.26378199999998,Summer
08/03/2017 09:25:00 PM,Driving Under The Influence,34.999915,-85.131656,Summer
08/03/2017 11:55:00 PM,Driving Under The Influence,35.049537,-85.162741,Summer
08/04/2017 09:59:00 PM,Driving Under The Influence,35.041958,-85.29141299999998,Summer
08/04/2017 10:07:00 PM,Driving Under The Influence,35.092064,-85.222893,Summer
08/04/2017 11:35:00 PM,Driving Under The Influence,35.050117,-85.285098,Summer
08/05/2017 01:27:00 AM,Driving Under The Influence,35.044688,-85.311325,Summer
08/06/2017 02:40:00 AM,Driving Under The Influence,35.018442,-85.204901,Summer
08/06/2017 03:00:00 AM,Driving Under The Influence,35.019102000000004,-85.204033,Summer
08/06/2017 03:04:00 AM,Driving Under The Influence,35.045794,-85.31191799999998,Summer
08/07/2017 08:31:00 PM,Driving Under The Influence,35.039351999999994,-85.26651,Summer
08/09/2017 09:06:00 PM,Driving Under The Influence,35.048768,-85.277197,Summer
08/10/2017 03:19:00 AM,Driving Under The Influence,35.01248,-85.27244400000002,Summer
08/10/2017 08:25:00 PM,Driving Under The Influence,35.02324,-85.24597499999999,Summer
08/10/2017 08:36:00 PM,Driving Under The Influence,35.010008,-85.28375100000002,Summer
08/11/2017 09:36:00 AM,Driving Under The Influence,35.046541999999995,-85.152006,Summer
08/12/2017 12:02:00 AM,Driving Under The Influence,35.109994,-85.23162099999999,Summer
08/12/2017 01:35:00 AM,Driving Under The Influence,35.044612,-85.161869,Summer
08/12/2017 03:08:00 AM,Driving Under The Influence,35.06420600000001,-85.12610699999998,Summer
08/12/2017 05:55:00 AM,Driving Under The Influence,35.128257999999995,-85.267902,Summer
08/13/2017 12:41:00 AM,Driving Under The Influence,35.093432,-85.179761,Summer
08/13/2017 01:16:00 AM,Driving Under The Influence,34.99516,-85.235415,Summer
08/13/2017 01:45:00 AM,Driving Under The Influence,35.018026,-85.20606699999998,Summer
08/13/2017 03:00:00 AM,Driving Under The Influence,35.013482,-85.27186300000002,Summer
08/13/2017 05:39:00 PM,Driving Under The Influence,35.09479,-85.332197,Summer
08/13/2017 09:10:00 PM,Driving Under The Influence,35.079735,-85.30154499999998,Summer
08/14/2017 03:23:00 AM,Driving Under The Influence,35.061188,-85.136036,Summer
08/15/2017 02:15:00 AM,Driving Under The Influence,35.009145000000004,-85.391178,Summer
08/17/2017 09:20:00 PM,Driving Under The Influence,35.083158000000005,-85.201151,Summer
08/18/2017 01:15:00 AM,Driving Under The Influence,35.074166999999996,-85.190053,Summer
08/19/2017 12:10:00 AM,Driving Under The Influence,35.02567,-85.36460799999999,Summer
08/19/2017 02:12:00 AM,Driving Under The Influence,35.017212,-85.200956,Summer
08/19/2017 03:17:00 AM,Driving Under The Influence,35.083806,-85.07415499999998,Summer
08/19/2017 04:05:00 AM,Driving Under The Influence,35.051453,-85.305171,Summer
08/20/2017 01:56:00 AM,Driving Under The Influence,35.020869,-85.32033299999998,Summer
08/20/2017 02:50:00 AM,Driving Under The Influence,35.021961999999995,-85.243589,Summer
08/20/2017 03:00:00 AM,Driving Under The Influence,35.036508000000005,-85.275487,Summer
08/20/2017 03:13:00 AM,Driving Under The Influence,35.008672999999995,-85.312821,Summer
08/20/2017 08:30:00 PM,Driving Under The Influence,35.006999,-85.229366,Summer
08/21/2017 03:51:00 PM,Driving Under The Influence,35.028959,-85.149164,Summer
08/21/2017 10:24:00 PM,Driving Under The Influence,35.055279999999996,-85.309033,Summer
08/24/2017 10:00:00 PM,Driving Under The Influence,35.055291,-85.262998,Summer
08/26/2017 02:16:00 AM,Driving Under The Influence,35.062313,-85.20575,Summer
08/26/2017 08:02:00 PM,Driving Under The Influence,35.005520000000004,-85.228229,Summer
08/26/2017 11:24:00 PM,Driving Under The Influence,35.019355,-85.203246,Summer
08/27/2017 12:27:00 AM,Driving Under The Influence,35.010252,-85.21957800000001,Summer
08/27/2017 02:15:00 AM,Driving Under The Influence,35.037917,-85.310281,Summer
08/27/2017 04:00:00 AM,Driving Under The Influence,35.033606,-85.27700300000001,Summer
08/28/2017 03:28:00 PM,Driving Under The Influence,35.004403,-85.318895,Summer
08/29/2017 01:44:00 AM,Driving Under The Influence,35.038053999999995,-85.15959000000002,Summer
08/30/2017 11:34:00 PM,Driving Under The Influence,35.077784,-85.262924,Summer
09/01/2017 03:02:00 AM,Driving Under The Influence,35.012021999999995,-85.227361,Fall
09/01/2017 11:26:00 PM,Driving Under The Influence,35.084851,-85.201933,Fall
09/02/2017 07:50:00 PM,Driving Under The Influence,35.026889000000004,-85.27790300000001,Fall
09/02/2017 11:35:00 PM,Driving Under The Influence,34.987379000000004,-85.32257399999997,Fall
09/03/2017 12:12:00 AM,Driving Under The Influence,35.028036,-85.254143,Fall
09/03/2017 02:26:00 AM,Driving Under The Influence,35.055111,-85.19072200000002,Fall
09/03/2017 03:20:00 AM,Driving Under The Influence,35.047206,-85.16255100000001,Fall
09/03/2017 09:09:00 PM,Driving Under The Influence,35.05451,-85.309026,Fall
09/03/2017 10:45:00 PM,Driving Under The Influence,35.043827,-85.308931,Fall
09/04/2017 03:10:00 AM,Driving Under The Influence,35.001138999999995,-85.29310100000002,Fall
09/05/2017 02:51:00 AM,Driving Under The Influence,35.068067,-85.12163299999997,Fall
09/05/2017 12:32:00 PM,Driving Under The Influence,35.043418,-85.307924,Fall
09/05/2017 03:25:00 PM,Driving Under The Influence,35.034531,-85.26993399999998,Fall
09/05/2017 06:25:00 PM,Driving Under The Influence,35.039398,-85.27046,Fall
09/05/2017 09:41:00 PM,Driving Under The Influence,35.153062,-85.24467200000002,Fall
09/06/2017 09:34:00 PM,Driving Under The Influence,35.010382,-85.22488499999999,Fall
09/07/2017 12:32:00 AM,Driving Under The Influence,35.029791,-85.187878,Fall
09/07/2017 02:20:00 AM,Driving Under The Influence,35.011554,-85.22653100000002,Fall
09/07/2017 03:13:00 AM,Driving Under The Influence,35.046634000000005,-85.162515,Fall
09/08/2017 05:55:00 AM,Driving Under The Influence,35.051409,-85.256584,Fall
09/08/2017 04:20:00 PM,Driving Under The Influence,35.018915,-85.159951,Fall
09/08/2017 11:37:00 PM,Driving Under The Influence,35.032965000000004,-85.179135,Fall
09/09/2017 01:46:00 AM,Driving Under The Influence,35.017585000000004,-85.204649,Fall
09/09/2017 02:19:00 AM,Driving Under The Influence,35.049414,-85.13535,Fall
09/09/2017 02:38:00 AM,Driving Under The Influence,35.020107,-85.269987,Fall
09/09/2017 04:23:00 AM,Driving Under The Influence,35.048069000000005,-85.13586799999999,Fall
09/09/2017 10:40:00 AM,Driving Under The Influence,35.06155500000001,-85.133638,Fall
09/09/2017 11:14:00 PM,Driving Under The Influence,35.064922,-85.254453,Fall
09/09/2017 11:44:00 PM,Driving Under The Influence,35.083088000000004,-85.202448,Fall
